Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
84060de3-5643-455f-a374-643d92be1bbd,639391,API,Olark Chat,No,No,1,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Email Opened
58b43303-ecd6-424c-a6aa-88b160c7c746,639387,Landing Page Submission,Direct Traffic,No,No,1,2,1558,2,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,02.Medium,01.High,15,17,No,Yes,SMS Sent
df368684-5dc9-4c92-b872-e7fcef5f7ea4,639385,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
dc3b8fd0-59db-4f3e-943f-076ae48b9809,639384,API,Olark Chat,No,No,1,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Email Opened
88659966-224f-4cc9-99d9-934828f2ecfc,639377,Landing Page Submission,Direct Traffic,No,No,1,4,1052,4,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14,16,No,Yes,Email Opened
94b60093-49cd-41f5-be6e-ebc3c009ae54,639376,Landing Page Submission,Google,No,No,1,3,1030,3,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,No,Modified
38b6498f-3a1b-4294-b289-db2b155bf7cf,639373,Landing Page Submission,Google,No,No,1,9,127,3,SMS Sent,India,Finance Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,No,SMS Sent
2b66deec-f5e0-4115-865e-1406639ac9cb,639359,Landing Page Submission,Direct Traffic,No,No,0,7,522,7,Email Opened,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,13,17,No,Yes,Email Opened
128e8835-5740-48ed-be39-b27890b2ef13,639358,Landing Page Submission,Google,No,No,0,10,1159,2.5,Page Visited on Website,India,Finance Management,Social Media,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,15,17,No,No,Modified
1896c6af-234d-4dd8-a00e-673dcacc2c2c,639343,Landing Page Submission,Organic Search,No,No,0,6,1243,6,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,01.High,16,18,No,Yes,Email Opened
4b180db8-e9b1-4b06-a3ae-89c7cc0e6aa7,639342,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
5f499790-1ccb-4cbb-bfaa-0156841bc908,639333,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Healthcare Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15,16,No,No,Email Opened
80a100f1-650b-4457-957d-fca6917d364e,639330,Landing Page Submission,Direct Traffic,No,No,0,3,1349,1.5,Email Opened,Singapore,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,03.Low,01.High,12,17,No,Yes,Email Opened
003c30fe-1ffe-4ba3-90fa-27a519325851,639324,Landing Page Submission,Google,No,No,0,2,151,2,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,01.High,13,17,No,No,Modified
15ef3886-f3e6-4a57-9449-20f468068a26,639321,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,15,19,No,No,Modified
90b6366b-35aa-4d4f-9770-ac61883ca7e0,639320,API,Google,No,No,1,2,1025,2,Form Submitted on Website,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13,18,No,Yes,Modified
2f085b6e-f2e7-4326-b1a9-dadb4a405348,639314,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
ebcd2b98-d164-43af-8961-fe9a82a75138,639312,Landing Page Submission,Organic Search,No,No,1,16,1804,2.67,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,01.High,16,18,No,Yes,Email Opened
345400eb-3be2-45e9-99b2-017cea22cbf4,639311,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
59017198-db6a-4be2-b9ed-ec27bd347666,639304,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
dacb8ac8-04ac-401e-8f82-28e6f757e539,639302,Landing Page Submission,Google,No,No,1,5,1388,1.67,SMS Sent,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
c3e09ba7-d320-4481-bd9e-91228cc5a60c,639299,API,Google,No,No,0,2,1260,2,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Email Opened
2f19a734-84cb-4ae2-9d3b-8c49963cfb46,639298,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,15,19,No,No,Modified
1623c654-38c6-4290-bdc4-c6505eedd043,639297,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Select,02.Medium,01.High,14,17,No,No,Modified
e3840e9a-b5e8-486e-b522-9ef677bfae08,639296,Landing Page Submission,Direct Traffic,No,No,1,4,1425,4,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,02.Medium,16,15,No,Yes,SMS Sent
315f771a-b1c7-4e5f-93bc-c6c158a477ee,639293,Landing Page Submission,Direct Traffic,No,No,0,6,34,3,Unreachable,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,13,13,No,Yes,Modified
a63844a8-e564-4370-b234-7ab45e07d564,639288,Lead Add Form,Reference,No,No,1,,1413,,Email Bounced,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,02.Medium,01.High,14,17,No,No,Modified
60439638-e8e3-4494-8d09-90f545b0ed85,639282,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,15,17,No,No,Modified
46b71694-3033-4354-a7f6-6ef674d923d4,639253,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,02.Medium,01.High,15,19,No,No,Modified
a3f58f39-7664-43ff-9d4f-1e7bb0e9216d,639249,API,Olark Chat,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,SMS Sent
4d5d16b2-778c-432b-bfdd-50734c4f8ae1,639246,Lead Add Form,Reference,No,No,1,,1261,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,02.Medium,01.High,14,17,No,No,Modified
b76fa087-84c4-4f76-8723-861451da786e,639245,API,Google,No,No,1,3,684,3,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Email Opened
ad89dcf2-57b1-4de6-93bc-fc287ea0a80a,639242,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
c128ffcc-6d14-4e01-80f5-19497c1edbe8,639224,Landing Page Submission,Direct Traffic,No,No,0,4,66,1.33,Email Opened,United States,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,13,13,No,Yes,Email Opened
d23c9ae0-2926-4f07-a4f2-ed8cb48449fa,639215,API,Google,No,No,1,2,1113,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Email Opened
f994659f-56f3-4698-8e16-7cd2d185b9b6,639214,Landing Page Submission,Google,No,No,1,5,651,2.5,Email Opened,India,Human Resource Management,Social Media,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,03.Low,01.High,12,18,No,No,Modified
5f05a482-8fb5-4fe8-aca3-0f7b9d794178,639211,Lead Add Form,Reference,No,No,1,0,0,0,Email Link Clicked,,Services Excellence,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14,16,No,No,Modified
1b979a6a-3326-486a-816d-4952e9e9457c,639205,API,Google,No,No,0,2,433,2,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
12229772-a904-4f5a-93ee-3cbdd41b8e33,639204,API,Google,No,No,0,2,910,1,Olark Chat Conversation,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15,17,No,No,Modified
8076461b-b575-44c5-9f23-fcefca5794a3,639201,Landing Page Submission,Google,No,No,0,5,8,2.5,SMS Sent,India,Operations Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,13,17,No,No,Modified
99048327-74b2-4502-993d-5deacd095aed,639195,Landing Page Submission,Google,No,No,0,4,310,4,SMS Sent,India,Human Resource Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,14,17,No,No,Modified
a1ed3b8d-ad87-4a32-95f6-c9cce96580e5,639181,Lead Add Form,Reference,Yes,No,1,,1606,,Email Bounced,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14,19,No,No,Modified
f2902ad3-9cc2-4f45-b095-b8b509233cd4,639176,Landing Page Submission,Direct Traffic,No,No,0,9,280,3,Email Opened,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,15,17,No,Yes,Email Opened
4515b358-a64c-4252-8f6b-ae35cc2b09b2,639157,API,Organic Search,No,No,1,7,1141,1.75,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Olark Chat Conversation
2b1f3a8b-f8d8-41d7-9654-8747e8051285,639151,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
3351e393-5bb2-41dd-a759-6336b6f9f58e,639150,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
ffe36030-d068-4372-8172-9c0ddec4b011,639147,Landing Page Submission,Organic Search,No,No,1,4,95,4,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14,14,No,No,Email Opened
b9c929da-cc4b-46a9-b6f5-a6a4683e3641,639137,Landing Page Submission,Google,No,No,0,4,10,4,SMS Sent,India,Human Resource Management,SMS,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,14,17,No,No,Modified
e54f76cc-2436-451c-8a29-fcd32ed7bed4,639134,Lead Add Form,,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,16,No,No,SMS Sent
d27154d0-6ac5-462a-ab33-0d5fe91f8790,639133,API,Google,No,No,1,3,1376,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,SMS Sent
b6fa82dc-e10b-4f8a-ba5c-575c17d97024,639121,API,Olark Chat,No,No,1,23,1677,2.09,Olark Chat Conversation,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Metro Cities,01.High,02.Medium,17,14,No,No,Olark Chat Conversation
5b723c56-8c9a-4ec9-aa36-68137dd79831,639120,API,Google,No,No,1,5,908,1.67,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,SMS Sent
"a5a26a3b-aa32-4a5e-9502-27d23492c9f3,639109,Landing Page Submission,Direct Traffic,No,No,0,3,89,3,SMS Sent,India,""Banking, Investment And Insurance"",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,Yes,Modified"
26624c42-4644-4c52-b4a0-bb72fabc3236,639104,Landing Page Submission,Google,No,No,1,5,934,2.5,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,SMS Sent
90866f3e-deb3-46d3-9c98-188d4f1ffdeb,639099,Lead Add Form,Reference,No,No,1,2,961,2,Unreachable,,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,01.High,02.Medium,16,16,No,No,Unreachable
5469864a-7972-4f37-9d3a-4fdbc4c5b4e8,639086,API,Google,No,No,1,2,1328,1,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16,15,No,No,SMS Sent
9c0e5f4a-094d-43ad-b355-3d197cddf718,639079,API,Olark Chat,Yes,No,1,0,0,0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,,02.Medium,02.Medium,14,15,No,No,Modified
7d5bf9d3-175b-4aa2-ba54-c29f15e6c1b1,639056,Landing Page Submission,Organic Search,No,No,1,5,1728,5,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,15,15,No,Yes,SMS Sent
deb5c8b3-8af4-47ae-adca-9680643a16cb,639055,Landing Page Submission,Google,No,No,1,3,1713,3,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,02.Medium,15,15,No,No,Email Opened
71df9c8b-3e32-4416-bf69-e100c0203542,639054,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,SMS Sent
65c8f628-c1d6-4c6d-9646-aee5904398d8,639044,API,Google,No,No,0,2,393,2,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Modified
6e22b8b1-4c71-4655-984f-e65425873213,639022,API,Google,No,No,0,2,108,2,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
9cb03fe8-ec64-4f08-9b66-4f64fac7f6ed,639020,API,Google,No,No,1,4,1279,2,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,SMS Sent
a8c500ac-a2bc-48b6-8cf8-b8e4201f0432,639019,Landing Page Submission,Direct Traffic,No,No,0,4,99,2,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
dbd1a647-8d75-4774-a9aa-7ff2a170f1b3,639017,API,Google,No,No,0,2,1161,2,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
b99658d8-95a9-426e-ad9a-71fa7c5111a8,639014,Landing Page Submission,Direct Traffic,No,No,0,10,887,1.43,Email Opened,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,Yes,Email Opened
4ecc637c-0c7d-4fa9-bd79-6bde1ecfafce,638999,Landing Page Submission,Direct Traffic,No,No,0,9,41,2.25,Page Visited on Website,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Page Visited on Website
58073de8-3edf-434d-87bf-cda478b48d6c,638993,Landing Page Submission,Google,No,No,1,5,1421,5,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,15,20,No,No,Modified
a5a04bfd-1364-4836-96d9-b15031a98b19,638954,API,Google,No,No,1,12,830,2.4,Email Opened,India,E-COMMERCE,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,02.Medium,15,15,No,Yes,Modified
a437107b-de3e-45e1-8b04-ea88930d855d,638937,Landing Page Submission,Google,No,No,0,5,1027,5,Page Visited on Website,India,Rural and Agribusiness,SMS,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities,02.Medium,02.Medium,15,13,No,No,Modified
04405beb-af8e-46eb-81a4-10cf147c3cb5,638934,Landing Page Submission,Direct Traffic,No,No,0,5,1757,2.5,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,13,18,No,No,Modified
47519276-4824-4766-ab78-907a88ebca45,638922,Landing Page Submission,Google,No,No,0,8,137,4,Email Opened,India,Marketing Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,02.Medium,02.Medium,13,16,No,Yes,Email Opened
1bbea362-018a-434d-800e-70c0055cc6b2,638889,Landing Page Submission,Direct Traffic,No,No,0,3,1873,1.5,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13,18,No,Yes,Email Opened
ef747208-ecf6-4689-a97a-62f9bbd12228,638885,Landing Page Submission,Direct Traffic,No,No,0,2,281,2,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,13,15,No,Yes,Modified
5641eb5a-ce2d-43ce-b30b-de268374e192,638862,Landing Page Submission,Direct Traffic,No,No,0,5,94,5,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,01.High,16,17,No,No,Modified
1178d910-d48e-4916-ab0d-b87ac51206c6,638858,API,Google,No,No,0,5,118,5,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Email Opened
5935f917-83ff-4ae7-8a7f-7f11db37b78a,638855,Landing Page Submission,Direct Traffic,No,No,0,3,182,3,SMS Sent,India,Retail Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,14,17,No,Yes,Modified
de2ac4ad-a5a2-4be1-b836-652b0f471f69,638851,Landing Page Submission,Google,No,No,0,8,262,8,Email Opened,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Select,Mumbai,02.Medium,01.High,13,18,No,No,Email Opened
aab6143a-424d-4a19-993e-03065412c420,638848,Landing Page Submission,Google,No,No,1,4,45,4,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,14,16,No,No,Modified
0c6c3a81-b6f2-4bd0-9f08-1a188af6b481,638770,API,Google,No,No,0,1,257,1,Unreachable,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
e6f75b33-d5a4-4971-a4fa-07d70dc4c706,638764,Landing Page Submission,Google,No,No,1,5,3,2.5,SMS Sent,India,Operations Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,No,SMS Sent
a961b83a-0ff9-477e-9640-908d6d753b1b,638761,Landing Page Submission,Google,No,No,0,3,264,3,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13,18,No,No,Email Opened
39b0a3f4-a5af-4b16-b0f1-e23f0420afb3,638696,Landing Page Submission,Google,No,No,0,4,768,4,Email Opened,India,Human Resource Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Email Opened
c9b1c1d2-5bd8-4c24-8fb0-f384ebbaba28,638694,Landing Page Submission,Direct Traffic,No,No,0,2,133,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,Yes,Modified
8282c44e-fca5-48a0-969d-158ba64530a5,638686,Landing Page Submission,Google,No,No,1,3,354,3,SMS Sent,India,International Business,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14,17,No,No,Modified
123fd8a8-2916-4453-b25f-4ca786a48d67,638674,Landing Page Submission,Google,No,No,0,5,740,2.5,Page Visited on Website,India,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,No,Page Visited on Website
0e4c0711-6cb5-455d-8e0d-7f9f2cc4f895,638668,Landing Page Submission,Direct Traffic,Yes,No,0,55,297,55,Page Visited on Website,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities,01.High,02.Medium,17,13,No,Yes,Modified
e3167f66-701b-4c04-9fb0-f1b326ba0267,638626,API,Olark Chat,No,No,1,4,40,2,Page Visited on Website,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16,15,No,No,Page Visited on Website
8011d481-08bb-4f4f-a7dd-be98528caee2,638616,API,Olark Chat,No,No,0,3,406,1.5,Email Link Clicked,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities,03.Low,03.Low,9,11,No,Yes,Modified
b925888f-ccc9-4a41-a9a9-5f6d7cdcd560,638583,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17,15,No,No,Modified
e070140f-8f00-4acd-a1fa-79cc5d442c7a,638579,Landing Page Submission,Google,No,No,0,4,1222,4,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Thane & Outskirts,02.Medium,01.High,14,17,No,No,Email Opened
"2211633a-0543-4add-b7ac-59a02dfc49fe,638526,Landing Page Submission,Google,No,No,1,7,70,7,Had a Phone Conversation,India,""Banking, Investment And Insurance"",Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15,20,No,No,Had a Phone Conversation"
886cb9c9-e7cf-414d-bfd9-03844e5abb92,638518,API,Google,No,No,1,4,1494,4,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,01.High,01.High,16,17,No,No,Email Opened
fb240769-8db1-4572-ae96-1ef4ca9187cd,638505,API,Google,No,No,1,3,739,3,Email Opened,India,Business Administration,Online Search,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15,18,No,No,Email Opened
